"id","neighbourhood","minimum_nights","price"
35330965,"Hell's Kitchen",3,550
30046140,"Harlem",3,600
35907127,"Hell's Kitchen",3,280
2489407,"Upper East Side",3,84
12798141,"Morningside Heights",3,85
12804309,"Clinton Hill",3,225
20277675,"Clinton Hill",3,59
15553994,"Gramercy",3,180
30697032,"Greenpoint",3,75
47199,"Upper East Side",3,75
20279691,"Flatbush",3,99
20279823,"Maspeth",3,105
28760189,"Fort Hamilton",3,90
15561163,"Bedford-Stuyvesant",3,100
20282225,"Bedford-Stuyvesant",3,55
34997245,"Little Italy",3,255
12806016,"Flatbush",3,175
35907389,"Crown Heights",3,62
15563563,"Williamsburg",3,345
9074921,"Williamsburg",3,150
5580236,"Upper West Side",3,325
30043966,"Bedford-Stuyvesant",3,125
12807447,"South Slope",3,135
15566106,"Bedford-Stuyvesant",3,130
5581273,"Washington Heights",3,120
15568616,"Long Island City",3,79
1467106,"Bedford-Stuyvesant",3,155
3465604,"Fort Greene",3,375
4288276,"Upper East Side",3,145
34997345,"East Village",3,320
5588253,"Williamsburg",3,60
4288361,"East Village",3,150
35909458,"Midtown",3,399
28755241,"Financial District",3,199
20300137,"East Village",3,140
15582683,"East Flatbush",3,90
1856027,"East Village",3,95
5588684,"Greenpoint",3,190
30043754,"Midtown",3,100
176135,"Crown Heights",3,97
413504,"Williamsburg",3,119
20305451,"Park Slope",3,200
7025026,"West Village",3,149
24286518,"Prospect-Lefferts Gardens",3,150
31111599,"SoHo",3,288
30695780,"Upper East Side",3,125
819419,"Clinton Hill",3,125
35912059,"Midtown",3,499
8090529,"Sunnyside",3,250
20308615,"Longwood",3,155
20308703,"Bedford-Stuyvesant",3,165
20308833,"Crown Heights",3,60
12813206,"Sunset Park",3,99
5593725,"Harlem",3,60
24075850,"Midtown",3,100
15602953,"Bedford-Stuyvesant",3,39
20309605,"Tribeca",3,1500
20311253,"Bedford-Stuyvesant",3,55
35913114,"Hell's Kitchen",3,229
31106850,"Washington Heights",3,110
12814717,"Washington Heights",3,55
30043303,"Greenpoint",3,103
20321803,"Clinton Hill",3,99
12814991,"Ditmars Steinway",3,130
20322645,"Theater District",3,185
12814997,"Bedford-Stuyvesant",3,70
8588390,"Harlem",3,120
30041554,"Harlem",3,175
12815139,"Prospect Heights",3,110
1941495,"Bushwick",3,249
32969,"Williamsburg",3,160
28737665,"East Harlem",3,100
1704798,"Chelsea",3,76
12825700,"Chelsea",3,195
15625556,"Chelsea",3,78
25737165,"Financial District",3,179
15627978,"East Village",3,129
20331468,"Upper West Side",3,289
20331502,"Upper West Side",3,55
47370,"Chelsea",3,125
24561950,"Flatbush",3,61
20332555,"Theater District",3,239
20332842,"Hell's Kitchen",3,110
15631921,"East Village",3,110
8588357,"Williamsburg",3,80
1197899,"Clinton Hill",3,75
2410819,"East Village",3,125
5604704,"Crown Heights",3,160
28734438,"Chelsea",3,225
12828338,"Harlem",3,85
5605822,"Bedford-Stuyvesant",3,135
25739275,"East Flatbush",3,190
3473305,"Bedford-Stuyvesant",3,50
30692462,"Bedford-Stuyvesant",3,125
25739336,"Borough Park",3,50
35914632,"Chelsea",3,225
31106666,"Bedford-Stuyvesant",3,65
30038280,"East Village",3,175
8081193,"Long Island City",3,195
5615835,"East Village",3,75
20358824,"Bedford-Stuyvesant",3,45
28733777,"East Harlem",3,75
28732998,"Tribeca",3,295
28730581,"Bay Ridge",3,245
34532307,"Hell's Kitchen",3,140
10050536,"Greenpoint",3,179
20363207,"Hell's Kitchen",3,273
20364111,"Midtown",3,212
15646546,"Harlem",3,60
3476431,"Clinton Hill",3,110
24946871,"Astoria",3,125
20376152,"Bedford-Stuyvesant",3,50
10551695,"Prospect Heights",3,48
15648008,"Williamsburg",3,160
3479019,"Bedford-Stuyvesant",3,175
12834748,"Fort Greene",3,100
20384987,"Theater District",3,136
24958209,"Crown Heights",3,139
30692246,"Ridgewood",3,55
12835664,"Crown Heights",3,300
5627418,"Bedford-Stuyvesant",3,135
30692023,"Williamsburg",3,75
11183878,"Crown Heights",3,75
15659743,"Bedford-Stuyvesant",3,125
12845862,"Upper East Side",3,100
20388056,"Gramercy",3,170
26943823,"East New York",3,85
35916694,"Murray Hill",3,299
15663513,"Upper East Side",3,249
26422113,"East Flatbush",3,35
35916821,"Murray Hill",3,199
33014,"East Village",3,195
7324832,"Upper West Side",3,129
7325230,"Bushwick",3,350
8583175,"Harlem",3,29
28721911,"East New York",3,117
4296956,"Canarsie",3,210
12850887,"East New York",3,44
15665152,"Bedford-Stuyvesant",3,120
20403568,"Greenpoint",3,125
5640394,"Bushwick",3,100
20404264,"East Harlem",3,73
5641644,"Crown Heights",3,35
30037932,"Tompkinsville",3,120
35916913,"Upper East Side",3,299
576426,"Hell's Kitchen",3,165
35920784,"East Harlem",3,80
24959305,"Bushwick",3,135
35921065,"East Harlem",3,80
30688314,"Elmhurst",3,95
35929061,"East Harlem",3,450
15678623,"Crown Heights",3,130
8072371,"Bedford-Stuyvesant",3,395
30037339,"Sheepshead Bay",3,250
35931169,"Williamsburg",3,115
28715332,"Tribeca",3,799
418291,"East Village",3,125
15686751,"Williamsburg",3,55
30036390,"Sheepshead Bay",3,180
8071687,"SoHo",3,350
3488283,"Bay Ridge",3,75
20421016,"Prospect-Lefferts Gardens",3,70
4309648,"Bedford-Stuyvesant",3,160
3488989,"Harlem",3,135
28713390,"Crown Heights",3,50
20425394,"Chelsea",3,162
15699850,"Flatbush",3,180
35337525,"Williamsburg",3,121
4310501,"East Village",3,110
15701663,"Harlem",3,100
12856529,"Midtown",3,180
4311648,"Williamsburg",3,285
28703204,"West Village",3,79
2683455,"Long Island City",3,155
8577949,"Flatbush",3,800
28701957,"Hell's Kitchen",3,97
35933715,"Long Island City",3,85
12862929,"Murray Hill",3,112
28697632,"Washington Heights",3,189
8071607,"Williamsburg",3,45
28695405,"Long Island City",3,95
5652403,"Bedford-Stuyvesant",3,475
5652542,"Inwood",3,122
35933956,"East Village",3,375
20437854,"Williamsburg",3,215
3492910,"Morningside Heights",3,146
20440249,"Sunset Park",3,72
15709537,"Lower East Side",3,160
10554070,"Long Island City",3,59
20440757,"East Flatbush",3,80
15713669,"Wakefield",3,79
15715221,"Harlem",3,70
12864784,"SoHo",3,130
31669029,"Williamsburg",3,45
3495686,"Kips Bay",3,184
12865981,"Midtown",3,900
15716633,"Bushwick",3,90
1992751,"Bushwick",3,90
8576773,"West Village",3,289
15718412,"Greenpoint",3,250
34777870,"East Harlem",3,300
10148201,"East Village",3,150
4331684,"Hell's Kitchen",3,375
20459818,"Bedford-Stuyvesant",3,165
20460009,"Murray Hill",3,350
8884181,"Bedford-Stuyvesant",3,200
8068089,"Lower East Side",3,80
12869679,"Williamsburg",3,180
7627784,"Hell's Kitchen",3,150
5659417,"East Village",3,125
35935675,"Upper East Side",3,100
24575257,"Theater District",3,120
3499251,"Upper West Side",3,199
20478863,"Astoria",3,60
5659666,"Bedford-Stuyvesant",3,125
64015,"East Village",3,200
25769883,"Bedford-Stuyvesant",3,89
7002884,"East Harlem",3,99
5661080,"Chelsea",3,165
15726990,"Chelsea",3,265
4334446,"South Slope",3,120
15729325,"East Harlem",3,100
20482130,"Clinton Hill",3,59
20482151,"Hell's Kitchen",3,200
64107,"Crown Heights",3,100
30676992,"Bushwick",3,100
15733597,"Williamsburg",3,70
12873930,"Upper West Side",3,180
5670038,"East Village",3,175
5670672,"Clinton Hill",3,188
5671103,"Astoria",3,80
25773391,"Fort Greene",3,75
30021086,"Midtown",3,100
28689388,"Ditmars Steinway",3,95
9148875,"East Harlem",3,150
20495252,"Harlem",3,50
20495736,"Williamsburg",3,66
15735169,"Upper East Side",3,150
15735305,"Midtown",3,369
15736079,"Bushwick",3,55
24287367,"Concourse Village",3,70
15739930,"Williamsburg",3,45
20499229,"Crown Heights",3,140
33223,"Williamsburg",3,80
20499320,"Harlem",3,125
35936791,"Upper East Side",3,230
8067738,"Bushwick",3,90
30020930,"Upper East Side",3,150
34998736,"Murray Hill",3,119
15745269,"Harlem",3,65
5672288,"Williamsburg",3,100
34641120,"Hell's Kitchen",3,350
1313340,"Crown Heights",3,75
2686412,"Clinton Hill",3,49
5672704,"Hell's Kitchen",3,70
10276934,"Harlem",3,35
10052289,"Brownsville",3,50
3509822,"Bushwick",3,550
30020439,"Crown Heights",3,600
35939197,"Bushwick",3,30
15757847,"Ditmars Steinway",3,75
35939513,"Bushwick",3,99
20518193,"Crown Heights",3,400
25780292,"Kips Bay",3,275
24576230,"Harlem",3,100
30019462,"Hell's Kitchen",3,600
5679557,"Park Slope",3,180
215560,"Bedford-Stuyvesant",3,79
31599106,"Flushing",3,99
12897946,"Flatbush",3,50
8883269,"Maspeth",3,100
12898987,"South Slope",3,475
13050,"Bedford-Stuyvesant",3,115
9064714,"Long Island City",3,90
30674177,"Crown Heights",3,85
26450631,"Woodside",3,145
30018946,"Greenpoint",3,95
28668546,"East Flatbush",3,46
15774003,"Sheepshead Bay",3,146
30674080,"Hell's Kitchen",3,299
28667823,"Williamsburg",3,65
20537153,"West Village",3,190
3513303,"Williamsburg",3,90
31596519,"Williamsburg",3,250
24965233,"East Village",3,224
30672441,"Williamsburg",3,80
15775237,"Boerum Hill",3,255
12905446,"South Slope",3,195
30670056,"Williamsburg",3,150
20541892,"Astoria",3,250
5692807,"Chelsea",3,250
141154,"Boerum Hill",3,120
20547687,"East Village",3,260
4339202,"Astoria",3,70
20549878,"Harlem",3,115
4341158,"East Flatbush",3,100
4342895,"Williamsburg",3,123
10052587,"Greenpoint",3,189
15783413,"Sunnyside",3,115
12913007,"Clinton Hill",3,100
24965929,"Fort Greene",3,108
20555569,"Bedford-Stuyvesant",3,45
3513960,"Flatbush",3,38
826685,"Bedford-Stuyvesant",3,51
25783309,"Bedford-Stuyvesant",3,60
15785785,"East New York",3,300
11199645,"Crown Heights",3,43
24966197,"Hell's Kitchen",3,94
28659172,"Jackson Heights",3,95
10149393,"Hell's Kitchen",3,115
34536944,"Clinton Hill",3,150
1703506,"Bushwick",3,159
827719,"Clinton Hill",3,60
12915038,"East Flatbush",3,80
10568208,"Williamsburg",3,80
24967000,"Grant City",3,72
25786000,"Midtown",3,186
20569589,"Chelsea",3,250
12915928,"Crown Heights",3,275
24580806,"Washington Heights",3,75
20570327,"Midtown",3,449
26929793,"Upper West Side",3,146
3519172,"Fort Greene",3,250
30014439,"East Village",3,350
20572472,"Fort Greene",3,275
30013811,"Inwood",3,50
20572848,"Washington Heights",3,40
15790820,"Bedford-Stuyvesant",3,130
1851926,"Bedford-Stuyvesant",3,95
30013028,"Bushwick",3,79
15798969,"Flatbush",3,153
35346075,"Harlem",3,85
20580419,"East Flatbush",3,75
35943489,"Little Italy",3,125
24580943,"Washington Heights",3,160
30010084,"Crown Heights",3,129
1851767,"Bedford-Stuyvesant",3,345
31668481,"Williamsburg",3,175
10573225,"South Slope",3,135
20583443,"Lower East Side",3,300
24967765,"Upper East Side",3,199
35943649,"Harlem",3,300
5717674,"Kensington",3,70
1937761,"Astoria",3,180
24583029,"Upper East Side",3,199
20587057,"Williamsburg",3,150
1313768,"Williamsburg",3,199
24968131,"Sunnyside",3,50
35944364,"Harlem",3,225
20587755,"Boerum Hill",3,174
4350464,"Harlem",3,65
5718935,"Upper West Side",3,225
20589142,"Bushwick",3,85
7328775,"Fort Greene",3,150
26926704,"East Flatbush",3,45
20590523,"Lower East Side",3,150
35346826,"East Harlem",3,110
8563124,"Nolita",3,180
20591404,"Hell's Kitchen",3,140
30662063,"Park Slope",3,100
7134550,"Chinatown",3,110
12933540,"Parkchester",3,51
4351563,"Prospect Heights",3,110
24968926,"Bushwick",3,75
35944866,"Park Slope",3,185
12941015,"East Village",3,250
12941306,"Crown Heights",3,160
20602769,"Bedford-Stuyvesant",3,180
10019023,"Crown Heights",3,70
1702533,"Park Slope",3,215
15819031,"Kew Gardens Hills",3,105
10154138,"West Village",3,225
15819665,"Bushwick",3,99
28636781,"Clinton Hill",3,69
35945192,"Astoria",3,90
24969822,"Long Island City",3,75
28635035,"St. Albans",3,70
30659261,"Williamsburg",3,150
11206278,"Lower East Side",3,200
35002311,"Bushwick",3,160
30656450,"West Village",3,500
24289129,"Hell's Kitchen",3,235
35348877,"Chelsea",3,235
12953234,"Hell's Kitchen",3,30
3526122,"West Village",3,249
15832702,"Williamsburg",3,150
15832811,"Financial District",3,145
4357892,"Bay Terrace",3,189
20616929,"Inwood",3,200
20619757,"Bedford-Stuyvesant",3,130
12953757,"Bushwick",3,75
20620647,"Midtown",3,389
30642253,"Williamsburg",3,90
20621413,"Midtown",3,699
20621540,"Fort Greene",3,67
10154444,"Williamsburg",3,175
828553,"Gramercy",3,130
12954148,"Upper West Side",3,67
28631359,"Bedford-Stuyvesant",3,89
15840089,"Washington Heights",3,150
35349073,"Bushwick",3,175
1700471,"Harlem",3,60
12955281,"Bedford-Stuyvesant",3,115
3529888,"Crown Heights",3,125
2918393,"Bedford-Stuyvesant",3,151
1937226,"Harlem",3,174
4359718,"Bushwick",3,140
20635939,"Midtown",3,389
8054523,"Williamsburg",3,130
30622293,"Throgs Neck",3,45
20636966,"Lower East Side",3,400
34645029,"Upper East Side",3,210
20639280,"Upper West Side",3,125
20639311,"Sunnyside",3,140
5728014,"Upper West Side",3,200
15845669,"Kingsbridge",3,105
25799876,"Midwood",3,50
28616435,"Harlem",3,89
34645293,"Bushwick",3,400
3530517,"Tribeca",3,600
25801507,"Sunset Park",3,280
20641793,"Brighton Beach",3,130
20649144,"Harlem",3,77
9063972,"Bushwick",3,80
35947912,"Midtown",3,425
28614707,"East Village",3,240
8054277,"Harlem",3,295
20650006,"Bedford-Stuyvesant",3,65
1699934,"East New York",3,75
35948011,"East Village",3,235
24588491,"Bedford-Stuyvesant",3,99
28610567,"Bedford-Stuyvesant",3,65
20651136,"Chelsea",3,165
5729222,"Flatbush",3,40
8880524,"Prospect-Lefferts Gardens",3,60
29628,"Clinton Hill",3,89
20652600,"Bedford-Stuyvesant",3,179
11221362,"Midtown",3,90
20652620,"Murray Hill",3,49
20652753,"Murray Hill",3,49
25803113,"Harlem",3,80
12966225,"Richmondtown",3,78
12966504,"Williamsburg",3,219
29994978,"Park Slope",3,93
7697425,"Williamsburg",3,99
4363228,"Lower East Side",3,180
12966771,"Hell's Kitchen",3,220
35954804,"Williamsburg",3,80
431865,"Washington Heights",3,275
24592583,"West Village",3,175
829083,"Prospect Heights",3,150
3533180,"Bedford-Stuyvesant",3,399
28608251,"Bedford-Stuyvesant",3,39
10280355,"South Slope",3,150
35960702,"Long Island City",3,170
20663644,"Windsor Terrace",3,85
24594184,"Mott Haven",3,125
1936633,"City Island",3,120
12972533,"Lower East Side",3,329
1238285,"Bedford-Stuyvesant",3,59
434792,"Gowanus",3,138
20665199,"East Flatbush",3,150
28606263,"Fort Greene",3,195
20665530,"Chinatown",3,120
8045552,"Astoria",3,87
35352171,"Bedford-Stuyvesant",3,200
28600950,"Upper West Side",3,127
35962449,"East Harlem",3,65
20673104,"Upper East Side",3,130
35962668,"Midtown",3,1600
20674176,"Hell's Kitchen",3,70
15872277,"Gramercy",3,100
35962803,"Fort Greene",3,800
20675077,"Williamsburg",3,53
20675149,"Bedford-Stuyvesant",3,58
20675173,"Crown Heights",3,80
1847261,"Tribeca",3,240
12973878,"Sunset Park",3,41
20678169,"Bushwick",3,150
20678183,"East Harlem",3,100
24596296,"Bedford-Stuyvesant",3,46
20678811,"East Flatbush",3,40
35963599,"Hell's Kitchen",3,200
24978251,"East Harlem",3,90
20679134,"East Flatbush",3,40
4366049,"Bedford-Stuyvesant",3,180
1935826,"Harlem",3,90
2687606,"Gramercy",3,180
28587227,"East Elmhurst",3,54
5749147,"Tremont",3,30
4369737,"Upper West Side",3,160
20682422,"Washington Heights",3,37
15888227,"Williamsburg",3,110
24983084,"West Village",3,1500
15888785,"Bushwick",3,65
34539085,"Bushwick",3,50
1697047,"Williamsburg",3,115
24599215,"Bushwick",3,240
34646105,"Bushwick",3,300
8042732,"Bedford-Stuyvesant",3,125
20689498,"Park Slope",3,230
11226811,"Inwood",3,115
12987983,"Ridgewood",3,50
15896468,"East Harlem",3,250
29984938,"Hell's Kitchen",3,241
20691991,"East Village",3,100
5756767,"Bedford-Stuyvesant",3,99
20692462,"Fort Greene",3,75
20692888,"Williamsburg",3,65
29984118,"Fort Greene",3,270
20696496,"Bedford-Stuyvesant",3,159
15899432,"Bedford-Stuyvesant",3,169
20697209,"Bedford-Stuyvesant",3,115
20697463,"Ridgewood",3,125
15902775,"Kips Bay",3,115
20697910,"Crown Heights",3,165
29983505,"Bushwick",3,45
20698375,"Midtown",3,350
4377337,"East Harlem",3,120
15910664,"Morningside Heights",3,100
15911064,"Bedford-Stuyvesant",3,50
65556,"Williamsburg",3,60
20707361,"Bushwick",3,97
29983341,"Hell's Kitchen",3,400
20707451,"Canarsie",3,100
20707833,"Harlem",3,65
2919062,"Long Island City",3,119
20708246,"Bushwick",3,50
5758234,"Bushwick",3,225
15913986,"Harlem",3,203
7620763,"Sheepshead Bay",3,92
20710508,"East Village",3,100
29982582,"Bedford-Stuyvesant",3,125
24985440,"Woodhaven",3,42
35352786,"Williamsburg",3,230
9277608,"Nolita",3,650
24599452,"St. Albans",3,50
27255936,"Hell's Kitchen",3,95
28583260,"Bayside",3,175
28583186,"Bedford-Stuyvesant",3,140
31536758,"Upper West Side",3,180
9063376,"South Slope",3,55
20714824,"Washington Heights",3,50
20722067,"Greenpoint",3,496
2551532,"Bedford-Stuyvesant",3,176
5763191,"Upper West Side",3,68
8869381,"Brooklyn Heights",3,200
15928351,"Williamsburg",3,49
12990587,"Crown Heights",3,575
4378951,"Bedford-Stuyvesant",3,170
26424516,"Flatiron District",3,1500
15929281,"East Village",3,85
8035074,"Upper West Side",3,130
31283569,"Washington Heights",3,33
15930495,"East Village",3,119
11234747,"Astoria",3,1800
5766895,"Clinton Hill",3,195
20729909,"Park Slope",3,120
12999396,"Red Hook",3,400
173151,"Greenpoint",3,91
30590337,"Hell's Kitchen",3,199
20738759,"Brooklyn Heights",3,135
35353949,"Midtown",3,342
35970386,"Prospect-Lefferts Gardens",3,135
13000571,"Greenwich Village",3,315
24990534,"Crown Heights",3,150
20741509,"Morningside Heights",3,85
24991133,"Highbridge",3,50
20743194,"Harlem",3,90
436510,"Williamsburg",3,200
29981728,"Bushwick",3,82
24992558,"Carroll Gardens",3,50
13003338,"Kips Bay",3,125
24600833,"Greenwich Village",3,115
9063139,"East Village",3,100
20745174,"Upper East Side",3,89
324800,"Williamsburg",3,160
3543227,"Harlem",3,95
8547630,"Williamsburg",3,70
13394,"Fort Greene",3,80
15951107,"Prospect-Lefferts Gardens",3,110
15952447,"Park Slope",3,185
9063028,"Theater District",3,210
8034514,"Lower East Side",3,250
26924878,"Lower East Side",3,190
24601752,"Edenwald",3,75
2694274,"Fort Greene",3,225
5779752,"East Village",3,125
20758205,"Williamsburg",3,250
24993467,"Williamsburg",3,415
20758288,"Greenwich Village",3,174
35354567,"East New York",3,70
20759183,"Rego Park",3,75
20760187,"Bedford-Stuyvesant",3,160
25810952,"Financial District",3,80
35355147,"Financial District",3,321
20761266,"Bedford-Stuyvesant",3,62
10032560,"East Harlem",3,200
7331201,"Crown Heights",3,120
30590265,"Crown Heights",3,125
20761776,"Park Slope",3,100
13016230,"Flatbush",3,80
9145150,"Williamsburg",3,50
25811825,"Hell's Kitchen",3,250
4385360,"Lower East Side",3,275
31667621,"Chelsea",3,220
13017016,"SoHo",3,150
20770559,"Flatbush",3,44
35005489,"Windsor Terrace",3,300
15958841,"Sunset Park",3,95
15961623,"Elmhurst",3,59
1475084,"Chinatown",3,179
1693171,"East New York",3,62
35975000,"Flushing",3,80
15964171,"Kips Bay",3,160
13018248,"Williamsburg",3,160
25812660,"Hell's Kitchen",3,499
13018811,"Harlem",3,49
13019053,"East Village",3,150
