"id","neighbourhood","price","availability_365","reviews_per_month","annual_revenue_potential"
34212511,"Murray Hill",202,355,NULL,71710
30125569,"East Harlem",200,358,NULL,71600
5840936,"Bushwick",400,179,"0.04",71600
31469483,"Upper East Side",400,179,NULL,71600
1210916,"Midtown",200,358,"0.1",71600
12916189,"Sunset Park",196,365,"0.12",71540
19544766,"Upper East Side",220,325,NULL,71500
35000294,"Murray Hill",220,325,NULL,71500
32719444,"Rego Park",239,299,NULL,71461
7106154,"Bushwick",200,357,"0.19",71400
21610489,"Midtown",210,340,NULL,71400
34788893,"Carroll Gardens",225,317,NULL,71325
26149494,"Bayswater",230,310,"0.33",71300
33987747,"Hell's Kitchen",199,358,NULL,71242
30370564,"Upper West Side",260,274,"0.45",71240
18792703,"Murray Hill",195,365,"0.05",71175
18425106,"SoHo",195,365,"0.25",71175
21908184,"Murray Hill",195,365,"0.09",71175
33891559,"Upper West Side",352,202,NULL,71104
30882893,"Hell's Kitchen",450,158,"0.32",71100
9479348,"Harlem",345,206,"0.37",71070
2404708,"Williamsburg",250,284,"0.35",71000
19265766,"Bedford-Stuyvesant",200,355,"0.33",71000
17510139,"Midtown",195,364,NULL,70980
17510136,"Hell's Kitchen",195,364,NULL,70980
21192430,"Murray Hill",195,364,NULL,70980
17510666,"Hell's Kitchen",195,364,NULL,70980
17510140,"Hell's Kitchen",195,364,NULL,70980
17510128,"Hell's Kitchen",195,364,NULL,70980
20810529,"Upper East Side",225,315,NULL,70875
35727309,"Hell's Kitchen",299,237,NULL,70863
923566,"Upper West Side",200,354,"0.28",70800
34911014,"Hell's Kitchen",200,354,NULL,70800
35232920,"Chelsea",210,337,NULL,70770
1407364,"Bedford-Stuyvesant",275,257,"0.34",70675
647520,"NoHo",234,302,"0.37",70668
34470950,"Chelsea",199,355,NULL,70645
35000600,"Kips Bay",200,353,NULL,70600
6380761,"Upper East Side",200,353,"0.09",70600
32387391,"Williamsburg",215,328,NULL,70520
35183070,"Bedford-Stuyvesant",500,141,NULL,70500
35373956,"Astoria",250,282,NULL,70500
16160621,"West Village",800,88,NULL,70400
23702074,"Financial District",212,332,NULL,70384
28872273,"Williamsburg",210,335,"0.32",70350
36180341,"Upper West Side",245,287,NULL,70315
30503020,"Hell's Kitchen",215,327,NULL,70305
32681548,"Upper West Side",250,281,"0.45",70250
3882103,"Hell's Kitchen",250,281,NULL,70250
34544304,"Fordham",223,315,NULL,70245
30745232,"Park Slope",200,351,"0.37",70200
30387983,"Theater District",358,196,NULL,70168
15449415,"Hell's Kitchen",379,185,NULL,70115
9864900,"Midtown",229,306,NULL,70074
27367939,"Chelsea",209,335,NULL,70015
24948017,"Harlem",400,175,"0.24",70000
18179365,"Hell's Kitchen",200,350,"0.04",70000
13112311,"Battery Park City",250,280,NULL,70000
32866678,"Murray Hill",212,330,NULL,69960
33273335,"Hell's Kitchen",210,333,NULL,69930
14976950,"Upper West Side",300,233,NULL,69900
5557536,"Ridgewood",200,349,"0.13",69800
19153982,"Gramercy",225,310,NULL,69750
35231621,"East Village",225,310,NULL,69750
27149449,"Midtown",225,310,NULL,69750
32466156,"Murray Hill",192,363,NULL,69696
33909511,"Midtown",199,350,"0.42",69650
33275250,"Hell's Kitchen",209,333,NULL,69597
9194620,"Upper East Side",275,253,"0.09",69575
25184439,"Financial District",232,299,"0.12",69368
16996170,"Upper East Side",240,289,"0.34",69360
34972982,"Kips Bay",190,365,NULL,69350
32483378,"Hell's Kitchen",190,365,NULL,69350
1096326,"St. George",190,365,NULL,69350
34835501,"Midtown",190,365,NULL,69350
35795970,"Midtown",190,365,NULL,69350
270680,"Williamsburg",190,365,"0.33",69350
1604489,"Chelsea",295,235,"0.04",69325
23702442,"Financial District",205,338,"0.07",69290
32678724,"Theater District",249,278,NULL,69222
35719162,"Lower East Side",400,173,NULL,69200
9935737,"Crown Heights",400,173,NULL,69200
27416658,"East Harlem",400,173,NULL,69200
11558167,"Murray Hill",190,364,NULL,69160
27150644,"Midtown",190,364,NULL,69160
13460534,"Kips Bay",191,362,NULL,69142
13073569,"Tribeca",210,329,"0.43",69090
27992581,"Hell's Kitchen",639,108,"0.38",69012
20826507,"Upper East Side",243,284,NULL,69012
30962126,"Financial District",3000,23,NULL,69000
1408914,"Chelsea",200,345,NULL,69000
1420295,"Williamsburg",200,345,NULL,69000
71010,"Washington Heights",250,276,"0.43",69000
8081037,"Financial District",189,365,"0.11",68985
9107626,"Financial District",189,365,NULL,68985
26743115,"Upper East Side",189,365,"0.25",68985
15507436,"Midtown",189,365,"0.12",68985
13186721,"Murray Hill",189,365,NULL,68985
17956441,"Upper West Side",210,328,NULL,68880
6574595,"Williamsburg",199,346,"0.06",68854
35605729,"Upper East Side",425,162,NULL,68850
13270298,"Prospect Heights",270,255,"0.11",68850
28684892,"Tribeca",282,244,NULL,68808
5784146,"Upper East Side",320,215,"0.19",68800
30766280,"Greenpoint",189,364,NULL,68796
26341916,"Flushing",190,362,NULL,68780
27390188,"Hell's Kitchen",250,275,NULL,68750
13799217,"Kips Bay",210,327,"0.39",68670
4155099,"Canarsie",225,305,"0.22",68625
13542938,"Midtown",245,280,NULL,68600
4565734,"Greenpoint",245,280,NULL,68600
3499174,"Nolita",350,196,"0.13",68600
30393045,"Kips Bay",245,280,NULL,68600
24537860,"Financial District",209,328,"0.26",68552
33636535,"Theater District",207,331,NULL,68517
5363874,"Kips Bay",250,274,"0.25",68500
3993392,"Harlem",226,303,"0.14",68478
13078201,"Financial District",199,344,NULL,68456
15560799,"Midtown",195,351,"0.06",68445
21344179,"Chinatown",188,364,"0.44",68432
13687060,"Kips Bay",189,362,"0.19",68418
16377899,"Financial District",200,342,"0.03",68400
490011,"Carroll Gardens",200,342,NULL,68400
27387520,"Upper West Side",200,342,NULL,68400
34206373,"Murray Hill",200,342,NULL,68400
10527546,"Upper West Side",200,342,"0.22",68400
2801214,"Crown Heights",400,171,"0.35",68400
5536824,"Midtown",200,342,"0.17",68400
35001433,"Kips Bay",200,342,NULL,68400
18489843,"Greenpoint",200,342,"0.12",68400
35001709,"Murray Hill",200,342,NULL,68400
30388225,"East Village",312,219,NULL,68328
35869234,"Financial District",198,345,NULL,68310
32466500,"Murray Hill",202,338,"0.47",68276
245607,"Chelsea",226,302,"0.39",68252
14384874,"West Village",250,273,"0.09",68250
27611098,"East Harlem",200,341,"0.09",68200
2232600,"East Village",200,341,"0.45",68200
34899120,"Hell's Kitchen",200,341,NULL,68200
32214068,"Murray Hill",220,310,"0.33",68200
34898461,"Theater District",200,341,NULL,68200
13098627,"Hell's Kitchen",200,341,"0.12",68200
20321714,"Murray Hill",200,341,"0.09",68200
32983049,"Chelsea",209,326,NULL,68134
36415915,"East Village",198,344,NULL,68112
28057894,"Crown Heights",245,278,"0.48",68110
20616948,"Financial District",205,332,"0.11",68060
16992922,"Financial District",200,340,"0.04",68000
8182759,"Williamsburg",400,170,NULL,68000
9879556,"Upper East Side",249,273,"0.06",67977
8319784,"Upper East Side",249,273,"0.04",67977
8185845,"Upper East Side",249,273,"0.1",67977
30388352,"Upper East Side",289,235,"0.3",67915
10017050,"East Elmhurst",700,97,"0.02",67900
2165933,"Theater District",200,339,"0.05",67800
35001013,"Murray Hill",200,339,NULL,67800
27387238,"Midtown",200,339,NULL,67800
34222263,"Murray Hill",200,339,NULL,67800
9879796,"Upper East Side",249,272,NULL,67728
8407577,"Hell's Kitchen",360,188,"0.28",67680
35743508,"Ridgewood",195,347,NULL,67665
22938753,"Midtown",189,358,"0.27",67662
35834284,"West Village",199,340,NULL,67660
17493355,"Upper West Side",200,338,"0.11",67600
35991606,"Washington Heights",260,260,NULL,67600
3721826,"Upper East Side",185,365,"0.02",67525
28302975,"Canarsie",250,270,NULL,67500
15396,"Chelsea",375,180,"0.12",67500
1748189,"Upper East Side",199,339,"0.42",67461
4340609,"Greenpoint",199,339,"0.09",67461
12535946,"Upper West Side",200,337,"0.13",67400
16756678,"Bushwick",197,342,"0.06",67374
18525915,"Upper East Side",206,327,"0.35",67362
11595739,"Midtown",185,364,NULL,67340
27390867,"Kips Bay",185,364,NULL,67340
7966358,"Midtown",335,201,NULL,67335
4996877,"Greenpoint",380,177,NULL,67260
35800448,"Hell's Kitchen",190,354,NULL,67260
859023,"Gowanus",240,280,"0.29",67200
3553361,"Williamsburg",200,336,"0.24",67200
2872288,"Crown Heights",300,224,"0.24",67200
8738086,"Hell's Kitchen",200,336,"0.07",67200
4424405,"Upper East Side",200,336,"0.14",67200
23913344,"Boerum Hill",300,224,"0.16",67200
29308138,"Midtown",375,179,NULL,67125
30394133,"Kips Bay",237,283,"0.34",67071
35799445,"Hell's Kitchen",190,353,NULL,67070
29095984,"Upper East Side",199,337,NULL,67063
10439129,"East Village",219,306,"0.09",67014
9864926,"Gramercy",200,335,"0.03",67000
32501820,"Midtown",250,268,NULL,67000
18782064,"Hell's Kitchen",184,364,NULL,66976
9412522,"Kingsbridge",189,354,"0.22",66906
34353944,"DUMBO",200,334,NULL,66800
18805588,"Flushing",183,365,"0.19",66795
19408620,"Midtown",375,178,"0.08",66750
21212060,"Bedford-Stuyvesant",750,89,"0.22",66750
36207223,"Chelsea",750,89,NULL,66750
34896039,"Upper West Side",200,333,NULL,66600
11206278,"Lower East Side",200,333,"0.21",66600
24267385,"Financial District",194,343,NULL,66542
34230311,"Murray Hill",204,326,NULL,66504
4576206,"Prospect Heights",250,266,"0.49",66500
18066733,"St. George",289,230,"0.16",66470
30388333,"Upper West Side",238,279,NULL,66402
35641231,"Hell's Kitchen",400,166,NULL,66400
4759906,"Upper East Side",200,332,"0.21",66400
34868859,"Kips Bay",310,214,NULL,66340
35882973,"Midtown",189,351,NULL,66339
9343634,"Kips Bay",209,317,"0.22",66253
59709,"Chinatown",250,265,"0.18",66250
1994398,"Midtown",345,192,"0.33",66240
7853561,"Gramercy",200,331,"0.11",66200
33656088,"Theater District",309,214,NULL,66126
35800182,"Hell's Kitchen",190,348,NULL,66120
993514,"Upper West Side",191,346,"0.11",66086
15508399,"Hell's Kitchen",202,327,"0.11",66054
4296126,"Hell's Kitchen",259,255,"0.44",66045
22464295,"Lower East Side",250,264,"0.37",66000
35000509,"Murray Hill",200,330,NULL,66000
17843998,"East Village",250,264,"0.32",66000
18448446,"Hell's Kitchen",200,330,"0.07",66000
32058864,"Midtown",600,110,NULL,66000
30389608,"East Village",420,157,NULL,65940
30764972,"Prospect-Lefferts Gardens",599,110,"0.35",65890
1239017,"Crown Heights",350,188,"0.37",65800
34900957,"Hell's Kitchen",200,329,NULL,65800
36345911,"Chelsea",299,220,NULL,65780
4204302,"Greenwich Village",180,365,"0.03",65700
17682543,"Greenwich Village",180,365,"0.07",65700
36276859,"Astoria",180,365,NULL,65700
36388748,"Hell's Kitchen",180,365,NULL,65700
2805293,"West Village",300,219,"0.3",65700
26061532,"Flatiron District",349,188,"0.26",65612
30389115,"East Village",377,174,NULL,65598
22465657,"Lower East Side",220,298,"0.16",65560
35515733,"Civic Center",950,69,NULL,65550
34213836,"Murray Hill",190,345,NULL,65550
13101616,"Upper East Side",198,331,NULL,65538
35008548,"Hell's Kitchen",181,362,NULL,65522
24976971,"Upper West Side",180,364,NULL,65520
27296868,"Murray Hill",180,364,NULL,65520
29149191,"Gramercy",180,364,NULL,65520
6242600,"Bedford-Stuyvesant",180,364,"0.36",65520
11156579,"Midtown",180,364,"0.03",65520
9674453,"Astoria",239,274,"0.19",65486
13545453,"Hell's Kitchen",199,329,"0.09",65471
17569080,"Harlem",200,327,"0.27",65400
378460,"Hell's Kitchen",200,327,"0.15",65400
27059505,"Jackson Heights",180,363,"0.21",65340
14355768,"Murray Hill",179,365,NULL,65335
2969427,"Clinton Hill",179,365,"0.13",65335
18103710,"Upper East Side",179,365,NULL,65335
2417098,"Upper West Side",179,365,"0.27",65335
14834097,"Upper East Side",179,365,NULL,65335
30393836,"Chelsea",278,235,"0.22",65330
14245274,"Upper East Side",230,284,NULL,65320
30388284,"Lower East Side",314,208,NULL,65312
13091309,"Theater District",199,328,"0.03",65272
34673353,"Theater District",250,261,NULL,65250
14655908,"Harlem",750,87,NULL,65250
24096826,"Marble Hill",274,238,"0.24",65212
35608298,"Murray Hill",190,343,NULL,65170
8274440,"Harlem",180,362,"0.39",65160
30928305,"NoHo",179,364,NULL,65156
9391609,"Upper West Side",191,341,NULL,65131
6611557,"Bushwick",300,217,"0.45",65100
30393414,"Upper East Side",271,240,NULL,65040
31058909,"Borough Park",200,325,NULL,65000
21587326,"Upper East Side",200,325,"0.29",65000
20243875,"Bushwick",250,260,NULL,65000
35901040,"West Brighton",190,342,NULL,64980
1672977,"Hell's Kitchen",195,333,"0.35",64935
927987,"Upper East Side",230,282,"0.26",64860
14068668,"Murray Hill",197,329,NULL,64813
12696421,"Upper East Side",200,324,NULL,64800
35716452,"East Flatbush",200,324,NULL,64800
36482783,"Williamsburg",190,341,NULL,64790
19907176,"Upper West Side",255,254,"0.26",64770
36137064,"Hell's Kitchen",250,259,NULL,64750
993575,"Upper West Side",187,346,"0.2",64702
9631380,"Hell's Kitchen",230,281,"0.12",64630
21192123,"Greenwich Village",275,235,NULL,64625
30389474,"West Village",396,163,NULL,64548
3703633,"East Village",195,331,"0.14",64545
31584089,"Chelsea",213,303,NULL,64539
812057,"Bedford-Stuyvesant",215,300,"0.01",64500
23264421,"Murray Hill",289,223,NULL,64447
31580460,"West Village",236,273,NULL,64428
35579856,"Hell's Kitchen",400,161,NULL,64400
36130946,"Sunset Park",200,322,NULL,64400
30393497,"Upper West Side",294,219,NULL,64386
11450373,"West Village",188,342,"0.06",64296
35402354,"Financial District",215,299,NULL,64285
20686701,"Midtown",176,365,NULL,64240
1817905,"Williamsburg",300,214,"0.15",64200
30685991,"Greenpoint",200,321,"0.43",64200
26787347,"Clinton Hill",185,347,NULL,64195
1655550,"Hell's Kitchen",185,347,"0.13",64195
13077301,"Tribeca",245,262,"0.07",64190
5179493,"Upper East Side",195,329,"0.11",64155
13077317,"Midtown",192,334,NULL,64128
16590264,"Upper West Side",190,337,"0.26",64030
12881712,"Murray Hill",197,325,"0.3",64025
35425034,"Financial District",185,346,NULL,64010
13669423,"Flatiron District",185,346,"0.29",64010
739242,"Upper West Side",185,346,"0.1",64010
1956346,"Williamsburg",200,320,"0.02",64000
3272201,"West Village",288,222,"0.23",63936
25922009,"Murray Hill",189,338,"0.09",63882
21378053,"Murray Hill",175,365,"0.11",63875
31263006,"Ridgewood",175,365,"0.4",63875
19563107,"Murray Hill",175,365,"0.05",63875
20753634,"Midtown",175,365,NULL,63875
20755049,"Midtown",175,365,NULL,63875
14536003,"Upper East Side",175,365,"0.21",63875
4720752,"Upper East Side",175,365,NULL,63875
20755691,"Midtown",175,365,NULL,63875
20757749,"Midtown",175,365,NULL,63875
13231399,"East Harlem",175,365,NULL,63875
22814281,"Williamsburg",175,365,NULL,63875
9024193,"Midtown",175,365,NULL,63875
13059537,"Financial District",175,365,"0.1",63875
20766398,"Midtown",175,365,NULL,63875
20857108,"Murray Hill",175,365,"0.09",63875
19409299,"Murray Hill",175,365,"0.06",63875
3432660,"Bedford-Stuyvesant",175,365,"0.02",63875
24345718,"Hell's Kitchen",175,365,"0.41",63875
3479019,"Bedford-Stuyvesant",175,365,"0.07",63875
14683956,"Upper East Side",175,365,NULL,63875
60673,"Harlem",175,365,"0.11",63875
25921999,"Murray Hill",184,347,"0.26",63848
35005701,"Murray Hill",194,329,NULL,63826
21098717,"Murray Hill",175,364,"0.08",63700
30746904,"Chinatown",175,364,"0.25",63700
9934696,"Williamsburg",175,364,"0.37",63700
27425828,"Upper West Side",175,364,NULL,63700
18691204,"Williamsburg",175,364,"0.28",63700
21206002,"Murray Hill",175,364,NULL,63700
21205650,"Murray Hill",175,364,NULL,63700
21098848,"Murray Hill",175,364,"0.19",63700
47362,"Bedford-Stuyvesant",175,364,"0.29",63700
17447150,"Upper West Side",184,346,"0.12",63664
25125914,"Clinton Hill",186,342,"0.16",63612
13000257,"Williamsburg",200,318,"0.15",63600
1398234,"Nolita",217,293,NULL,63581
19709550,"Gramercy",239,266,"0.08",63574
7814575,"Park Slope",195,326,"0.37",63570
14196990,"Hell's Kitchen",175,363,"0.16",63525
14129429,"Greenwich Village",174,365,NULL,63510
177421,"Greenpoint",500,127,"0.21",63500
13543171,"Williamsburg",250,254,"0.27",63500
19843398,"Upper West Side",190,334,"0.43",63460
4259427,"Crown Heights",210,302,"0.47",63420
30394018,"Financial District",271,234,NULL,63414
514548,"Bushwick",180,352,NULL,63360
29889800,"Roosevelt Island",175,362,"0.43",63350
36283398,"Clason Point",379,167,NULL,63293
5409607,"Upper East Side",185,342,"0.18",63270
26945421,"Hell's Kitchen",185,342,NULL,63270
32559129,"Greenwich Village",185,342,NULL,63270
26450808,"Financial District",190,333,NULL,63270
21516411,"Chelsea",250,253,"0.41",63250
34384950,"Tribeca",269,235,NULL,63215
36343547,"Bedford-Stuyvesant",200,316,NULL,63200
34895585,"Upper West Side",200,316,NULL,63200
32663403,"Murray Hill",192,329,NULL,63168
24752747,"Financial District",182,347,"0.24",63154
34205501,"Hell's Kitchen",189,334,NULL,63126
8391096,"Upper East Side",185,341,"0.15",63085
34570070,"Gramercy",325,194,NULL,63050
36348535,"Williamsburg",200,315,NULL,63000
7319856,"Kips Bay",280,225,"0.09",63000
8117213,"Chelsea",225,280,"0.24",63000
14028597,"Williamsburg",360,175,"0.26",63000
13491951,"Chelsea",225,280,NULL,63000
35740337,"Midtown",249,253,NULL,62997
33608870,"Williamsburg",245,257,"0.47",62965
30030480,"West Village",269,234,"0.16",62946
34209885,"Hell's Kitchen",189,333,NULL,62937
1796722,"Williamsburg",190,331,"0.24",62890
15765350,"Murray Hill",190,331,"0.13",62890
30651057,"Hell's Kitchen",190,331,"0.2",62890
27368144,"Midtown",287,219,NULL,62853
27368543,"Midtown",287,219,NULL,62853
1856627,"Crown Heights",175,359,NULL,62825
36268101,"East Village",200,314,NULL,62800
30734595,"Park Slope",250,251,"0.16",62750
35005258,"Hell's Kitchen",189,332,NULL,62748
30393998,"Theater District",285,220,NULL,62700
12812544,"Upper East Side",190,330,"0.08",62700
19822964,"Upper West Side",190,330,"0.36",62700
35459644,"Clinton Hill",300,209,NULL,62700
1396458,"Prospect Heights",199,315,"0.47",62685
32890531,"Midtown",177,354,NULL,62658
168810,"Upper West Side",175,358,"0.12",62650
35884220,"Hell's Kitchen",350,179,NULL,62650
34217313,"Hell's Kitchen",187,335,NULL,62645
382524,"Harlem",180,348,"0.16",62640
30557583,"Chelsea",287,218,NULL,62566
27368990,"Midtown",287,218,NULL,62566
6922505,"Greenpoint",230,272,"0.13",62560
594732,"Greenwich Village",331,189,NULL,62559
16996664,"Upper East Side",189,331,"0.26",62559
588677,"Williamsburg",250,250,"0.01",62500
803237,"Crown Heights",250,250,"0.08",62500
