"id","neighbourhood_group","neighbourhood","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","availability_365"
6988265,"Manhattan","Washington Heights","Entire home/apt",120,1,0,NULL,0
6990524,"Manhattan","Kips Bay","Entire home/apt",300,1,0,NULL,0
6991749,"Manhattan","Harlem","Shared room",70,1,0,NULL,365
6992973,"Brooklyn","Williamsburg","Entire home/apt",145,1,0,NULL,0
6993265,"Brooklyn","Williamsburg","Entire home/apt",375,2,0,NULL,0
7002406,"Manhattan","Morningside Heights","Private room",80,1,0,NULL,0
7006494,"Manhattan","Chelsea","Entire home/apt",350,1,0,NULL,0
7010135,"Manhattan","Upper East Side","Shared room",130,7,0,NULL,0
7020776,"Manhattan","East Village","Entire home/apt",250,5,0,NULL,0
7021346,"Manhattan","East Village","Private room",99,1,0,NULL,0
7023636,"Manhattan","Washington Heights","Private room",70,1,0,NULL,0
7023739,"Manhattan","Upper East Side","Private room",150,1,0,NULL,0
7024342,"Brooklyn","Canarsie","Entire home/apt",600,7,0,NULL,365
7025693,"Brooklyn","Bedford-Stuyvesant","Private room",100,1,0,NULL,0
7028199,"Manhattan","Financial District","Entire home/apt",210,1,0,NULL,0
7031803,"Manhattan","Harlem","Private room",135,1,0,NULL,0
7034787,"Queens","Long Island City","Private room",60,7,0,NULL,365
7035051,"Brooklyn","Park Slope","Private room",200,1,0,NULL,0
7035579,"Manhattan","Upper West Side","Entire home/apt",125,1,0,NULL,0
7036285,"Manhattan","East Village","Shared room",100,1,0,NULL,0
7041968,"Manhattan","Harlem","Entire home/apt",80,5,0,NULL,0
7048195,"Brooklyn","Flatbush","Private room",38,3,0,NULL,7
7048331,"Brooklyn","Crown Heights","Entire home/apt",289,1,0,NULL,0
7048418,"Manhattan","Tribeca","Entire home/apt",500,1,0,NULL,0
7048518,"Brooklyn","Williamsburg","Private room",80,1,0,NULL,0
7050731,"Brooklyn","Park Slope","Private room",95,3,0,NULL,0
7052026,"Manhattan","Upper West Side","Entire home/apt",400,1,0,NULL,0
7054267,"Manhattan","Upper East Side","Entire home/apt",155,15,0,NULL,0
7054405,"Brooklyn","Flatbush","Private room",80,1,0,NULL,0
7054468,"Manhattan","East Village","Private room",80,1,0,NULL,0
7061944,"Brooklyn","Brooklyn Heights","Entire home/apt",125,1,0,NULL,24
7062446,"Manhattan","Midtown","Private room",150,1,0,NULL,0
7063407,"Brooklyn","Fort Greene","Entire home/apt",205,2,0,NULL,0
7065748,"Manhattan","East Village","Private room",57,1,0,NULL,0
7069743,"Brooklyn","Flatbush","Private room",75,1,0,NULL,0
7071672,"Manhattan","Harlem","Private room",90,1,0,NULL,0
7072245,"Manhattan","East Village","Private room",115,1,0,NULL,0
7074232,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",120,2,0,NULL,0
7087528,"Bronx","Kingsbridge","Private room",75,1,0,NULL,0
7087549,"Manhattan","Upper West Side","Entire home/apt",200,1,0,NULL,0
7091660,"Manhattan","Lower East Side","Private room",250,1,0,NULL,1
7093979,"Manhattan","Midtown","Entire home/apt",450,2,0,NULL,0
7094110,"Manhattan","East Harlem","Entire home/apt",102,1,0,NULL,11
7094976,"Brooklyn","Crown Heights","Private room",44,4,0,NULL,0
7095426,"Manhattan","Financial District","Entire home/apt",160,200,0,NULL,365
7110657,"Brooklyn","Williamsburg","Private room",90,3,0,NULL,0
7113258,"Brooklyn","Bushwick","Private room",100,1,0,NULL,0
7114665,"Queens","Ridgewood","Private room",69,1,0,NULL,0
7122067,"Manhattan","Washington Heights","Private room",90,1,0,NULL,0
7122588,"Manhattan","Washington Heights","Private room",45,10,0,NULL,0
7124028,"Manhattan","SoHo","Entire home/apt",200,1,0,NULL,0
7125699,"Brooklyn","Williamsburg","Private room",60,20,0,NULL,88
7126110,"Manhattan","East Village","Private room",100,1,0,NULL,0
7126996,"Brooklyn","Williamsburg","Private room",125,2,0,NULL,0
7127684,"Brooklyn","Bushwick","Private room",50,2,0,NULL,0
7132520,"Brooklyn","Clinton Hill","Private room",40,5,0,NULL,0
7133306,"Brooklyn","Bedford-Stuyvesant","Private room",65,2,0,NULL,19
7134550,"Manhattan","Chinatown","Entire home/apt",110,3,0,NULL,0
7140625,"Manhattan","Harlem","Private room",51,7,0,NULL,4
7144807,"Staten Island","Castleton Corners","Private room",45,30,0,NULL,365
7149408,"Manhattan","Upper West Side","Private room",95,1,0,NULL,0
7149710,"Manhattan","Washington Heights","Private room",38,1,0,NULL,0
7155442,"Brooklyn","Williamsburg","Private room",150,1,0,NULL,0
7162435,"Manhattan","Chelsea","Entire home/apt",599,5,0,NULL,0
7175595,"Brooklyn","Bedford-Stuyvesant","Private room",66,1,0,NULL,0
7178887,"Brooklyn","Park Slope","Private room",65,1,0,NULL,0
7180015,"Queens","Astoria","Private room",85,1,0,NULL,0
7193370,"Queens","Ridgewood","Private room",64,3,0,NULL,77
7201169,"Manhattan","Midtown","Entire home/apt",167,1,0,NULL,0
7201615,"Manhattan","SoHo","Entire home/apt",375,14,0,NULL,0
7203943,"Brooklyn","Williamsburg","Private room",100,1,0,NULL,0
7204547,"Brooklyn","Fort Greene","Entire home/apt",150,2,0,NULL,0
7205668,"Brooklyn","Greenpoint","Private room",140,1,0,NULL,0
7206401,"Manhattan","Inwood","Entire home/apt",175,1,0,NULL,0
7207594,"Brooklyn","Crown Heights","Private room",45,1,0,NULL,0
7226624,"Brooklyn","Bedford-Stuyvesant","Private room",39,1,0,NULL,0
7227435,"Brooklyn","Bedford-Stuyvesant","Private room",60,3,0,NULL,0
7228397,"Manhattan","Harlem","Entire home/apt",500,10,0,NULL,0
7234538,"Brooklyn","Park Slope","Entire home/apt",170,1,0,NULL,0
7238562,"Brooklyn","Williamsburg","Entire home/apt",200,4,0,NULL,0
7240464,"Brooklyn","Bushwick","Entire home/apt",195,1,0,NULL,0
7245289,"Brooklyn","Bushwick","Entire home/apt",210,1,0,NULL,0
7246159,"Manhattan","Upper West Side","Entire home/apt",200,1,0,NULL,0
7260012,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",115,1,0,NULL,0
7261121,"Queens","Astoria","Private room",36,1,0,NULL,0
7262068,"Manhattan","Upper West Side","Private room",80,1,0,NULL,0
7262439,"Brooklyn","Bedford-Stuyvesant","Private room",40,7,0,NULL,0
7264471,"Brooklyn","Sunset Park","Private room",70,5,0,NULL,0
7271876,"Brooklyn","Bushwick","Entire home/apt",75,60,0,NULL,0
7272453,"Manhattan","East Village","Private room",90,3,0,NULL,0
7274441,"Brooklyn","Bedford-Stuyvesant","Private room",100,1,0,NULL,0
7275273,"Manhattan","Chelsea","Entire home/apt",200,1,0,NULL,0
7277600,"Manhattan","Upper East Side","Entire home/apt",175,1,0,NULL,0
7279657,"Queens","Ridgewood","Entire home/apt",110,1,0,NULL,0
7280322,"Brooklyn","Park Slope","Entire home/apt",100,5,0,NULL,0
7292825,"Manhattan","Upper West Side","Entire home/apt",120,10,0,NULL,0
7293506,"Manhattan","Upper West Side","Entire home/apt",200,7,0,NULL,0
7305718,"Manhattan","Harlem","Entire home/apt",150,3,0,NULL,0
7319582,"Brooklyn","Bedford-Stuyvesant","Private room",45,1,0,NULL,0
7322656,"Brooklyn","Bushwick","Private room",50,1,0,NULL,0
7328712,"Manhattan","Flatiron District","Private room",95,1,0,NULL,0
7331835,"Manhattan","Lower East Side","Entire home/apt",130,2,0,NULL,0
7331850,"Queens","Long Island City","Private room",70,5,0,NULL,0
7336085,"Manhattan","Hell's Kitchen","Private room",80,18,0,NULL,0
7345333,"Brooklyn","Williamsburg","Private room",125,1,0,NULL,0
7349064,"Manhattan","Midtown","Entire home/apt",260,5,0,NULL,0
7355158,"Brooklyn","Bushwick","Private room",150,1,0,NULL,0
7358093,"Brooklyn","Bushwick","Entire home/apt",89,5,0,NULL,0
7359878,"Brooklyn","Bedford-Stuyvesant","Private room",50,1,0,NULL,0
7362840,"Brooklyn","East Flatbush","Private room",50,1,0,NULL,0
7364374,"Manhattan","Chelsea","Private room",150,1,0,NULL,0
7369852,"Brooklyn","Sheepshead Bay","Private room",85,7,0,NULL,90
7380251,"Brooklyn","Bedford-Stuyvesant","Private room",1600,1,0,NULL,0
7382573,"Brooklyn","Williamsburg","Private room",70,14,0,NULL,0
7385651,"Queens","Long Island City","Entire home/apt",100,5,0,NULL,0
7387862,"Manhattan","Lower East Side","Private room",150,1,0,NULL,0
7389278,"Brooklyn","Bushwick","Private room",60,1,0,NULL,0
7394136,"Queens","Long Island City","Private room",40,1,0,NULL,0
7395202,"Brooklyn","Bedford-Stuyvesant","Private room",90,1,0,NULL,0
7397649,"Queens","Astoria","Entire home/apt",125,2,0,NULL,0
7399449,"Manhattan","Murray Hill","Entire home/apt",230,2,0,NULL,0
7400940,"Brooklyn","Williamsburg","Private room",45,5,0,NULL,0
7403108,"Manhattan","Morningside Heights","Entire home/apt",60,1,0,NULL,0
7403721,"Manhattan","Midtown","Entire home/apt",386,7,0,NULL,0
7415011,"Queens","Astoria","Private room",37,1,0,NULL,0
7418754,"Brooklyn","Bedford-Stuyvesant","Private room",79,1,0,NULL,0
7419230,"Manhattan","East Village","Private room",100,1,0,NULL,0
7419517,"Manhattan","Gramercy","Private room",200,1,0,NULL,0
7435882,"Brooklyn","Bushwick","Private room",35,20,0,NULL,0
7435904,"Manhattan","Upper West Side","Entire home/apt",399,3,0,NULL,0
36078939,"Brooklyn","Bushwick","Private room",37,29,0,NULL,340
7439512,"Brooklyn","Williamsburg","Private room",85,1,0,NULL,0
7452987,"Brooklyn","Flatbush","Entire home/apt",50,21,0,NULL,0
7460748,"Brooklyn","Williamsburg","Private room",46,2,0,NULL,0
7460803,"Manhattan","Hell's Kitchen","Private room",90,2,0,NULL,0
7470216,"Manhattan","Nolita","Private room",79,12,0,NULL,0
7471102,"Manhattan","Gramercy","Entire home/apt",225,3,0,NULL,0
7471859,"Brooklyn","Williamsburg","Entire home/apt",125,1,0,NULL,0
7475708,"Manhattan","Gramercy","Entire home/apt",200,1,0,NULL,0
7479520,"Brooklyn","Williamsburg","Private room",50,10,0,NULL,0
7482767,"Brooklyn","Carroll Gardens","Private room",75,1,0,NULL,0
7483034,"Manhattan","Chelsea","Private room",195,1,0,NULL,0
7492539,"Queens","Astoria","Private room",75,1,0,NULL,0
7496211,"Manhattan","Financial District","Entire home/apt",450,1,0,NULL,0
7497287,"Brooklyn","Flatbush","Private room",70,1,0,NULL,0
7499452,"Brooklyn","Bushwick","Private room",60,5,0,NULL,0
7500030,"Manhattan","East Village","Entire home/apt",250,1,0,NULL,0
7507877,"Queens","Sunnyside","Entire home/apt",250,15,0,NULL,18
7512407,"Brooklyn","Williamsburg","Entire home/apt",150,6,0,NULL,0
7517579,"Brooklyn","Clinton Hill","Private room",45,5,0,NULL,0
7518327,"Manhattan","Chinatown","Entire home/apt",150,1,0,NULL,0
7539610,"Manhattan","Harlem","Private room",200,1,0,NULL,0
7545751,"Manhattan","Harlem","Private room",100,1,0,NULL,0
7559243,"Manhattan","Midtown","Entire home/apt",700,7,0,NULL,0
7560658,"Brooklyn","Williamsburg","Entire home/apt",185,1,0,NULL,0
7560918,"Brooklyn","Williamsburg","Entire home/apt",120,1,0,NULL,0
7570475,"Manhattan","Hell's Kitchen","Private room",90,1,0,NULL,0
7573221,"Brooklyn","Greenpoint","Entire home/apt",120,1,0,NULL,0
7574515,"Manhattan","Morningside Heights","Private room",65,1,0,NULL,0
7575626,"Manhattan","Greenwich Village","Private room",119,2,0,NULL,0
7577608,"Brooklyn","Boerum Hill","Private room",100,3,0,NULL,0
7581727,"Manhattan","SoHo","Entire home/apt",350,1,0,NULL,0
7582706,"Manhattan","Financial District","Entire home/apt",350,1,0,NULL,0
7583901,"Manhattan","West Village","Entire home/apt",247,1,0,NULL,0
7584885,"Manhattan","Upper West Side","Shared room",85,1,0,NULL,0
7596078,"Manhattan","East Village","Entire home/apt",140,3,0,NULL,0
7596341,"Manhattan","Midtown","Private room",125,1,0,NULL,0
7599621,"Brooklyn","Greenpoint","Private room",45,12,0,NULL,0
7601496,"Brooklyn","Williamsburg","Entire home/apt",140,1,0,NULL,0
7602442,"Manhattan","Flatiron District","Entire home/apt",400,1,0,NULL,0
7603075,"Brooklyn","Flatbush","Private room",65,1,0,NULL,0
7603640,"Manhattan","Tribeca","Private room",1500,1,0,NULL,365
7620336,"Manhattan","East Harlem","Entire home/apt",65,20,0,NULL,0
7621629,"Manhattan","Upper West Side","Private room",40,9,0,NULL,0
7631233,"Queens","Ditmars Steinway","Private room",49,1,0,NULL,0
7632128,"Manhattan","Hell's Kitchen","Private room",105,1,0,NULL,0
7633507,"Manhattan","West Village","Entire home/apt",200,3,0,NULL,0
7636474,"Brooklyn","Greenpoint","Private room",100,13,0,NULL,0
7637101,"Manhattan","Morningside Heights","Private room",150,1,0,NULL,0
7637112,"Manhattan","Midtown","Entire home/apt",400,6,0,NULL,0
7644505,"Brooklyn","South Slope","Entire home/apt",300,7,0,NULL,0
7649693,"Brooklyn","Bedford-Stuyvesant","Private room",32,1,0,NULL,0
7659042,"Brooklyn","Bushwick","Private room",80,1,0,NULL,0
7661735,"Manhattan","West Village","Entire home/apt",190,3,0,NULL,0
7663262,"Queens","Astoria","Entire home/apt",65,14,0,NULL,0
7664062,"Brooklyn","Crown Heights","Private room",75,1,0,NULL,0
7664594,"Brooklyn","Sunset Park","Private room",60,1,0,NULL,0
7664959,"Brooklyn","Sheepshead Bay","Private room",119,1,0,NULL,126
7666157,"Brooklyn","Midwood","Private room",150,3,0,NULL,0
7685764,"Manhattan","Upper West Side","Entire home/apt",300,5,0,NULL,0
7687937,"Manhattan","East Village","Entire home/apt",175,5,0,NULL,0
7689651,"Queens","Jamaica","Private room",99,3,0,NULL,365
7691534,"Manhattan","Battery Park City","Entire home/apt",200,1,0,NULL,0
7692701,"Manhattan","Harlem","Private room",75,14,0,NULL,0
7693040,"Brooklyn","Crown Heights","Entire home/apt",110,1,0,NULL,0
7695442,"Manhattan","Lower East Side","Private room",58,10,0,NULL,0
7696654,"Manhattan","Harlem","Entire home/apt",100,4,0,NULL,0
7697161,"Brooklyn","Cobble Hill","Entire home/apt",125,1,0,NULL,0
7698619,"Brooklyn","Williamsburg","Private room",85,1,0,NULL,0
7699156,"Manhattan","Murray Hill","Entire home/apt",190,1,0,NULL,0
7699703,"Brooklyn","Bushwick","Private room",65,1,0,NULL,0
7708934,"Brooklyn","Bedford-Stuyvesant","Private room",60,5,0,NULL,0
7709293,"Manhattan","Harlem","Private room",59,1,0,NULL,0
7710608,"Manhattan","West Village","Entire home/apt",350,3,0,NULL,0
7716322,"Queens","Sunnyside","Private room",115,1,0,NULL,0
7716489,"Brooklyn","Williamsburg","Entire home/apt",225,1,0,NULL,0
7724031,"Manhattan","Washington Heights","Private room",110,1,0,NULL,0
7724136,"Manhattan","Lower East Side","Private room",85,1,0,NULL,0
7725042,"Manhattan","Upper West Side","Private room",50,1,0,NULL,0
7725197,"Brooklyn","Bedford-Stuyvesant","Private room",47,7,0,NULL,0
7726296,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",115,1,0,NULL,0
7728265,"Brooklyn","Bedford-Stuyvesant","Private room",32,7,0,NULL,0
7730160,"Manhattan","Theater District","Entire home/apt",135,30,0,NULL,174
7730865,"Manhattan","Murray Hill","Private room",170,1,0,NULL,0
7733236,"Queens","Sunnyside","Private room",55,7,0,NULL,0
7742287,"Queens","Flushing","Private room",55,2,0,NULL,0
7743287,"Brooklyn","Crown Heights","Private room",75,2,0,NULL,0
7744239,"Brooklyn","Carroll Gardens","Entire home/apt",200,1,0,NULL,0
7745375,"Brooklyn","Williamsburg","Private room",69,1,0,NULL,0
7746285,"Brooklyn","Greenpoint","Entire home/apt",104,5,0,NULL,0
7764516,"Queens","Whitestone","Private room",35,7,0,NULL,365
7770529,"Manhattan","West Village","Entire home/apt",180,1,0,NULL,0
7774519,"Brooklyn","Bushwick","Private room",53,14,0,NULL,0
7775924,"Manhattan","Kips Bay","Private room",70,15,0,NULL,0
7788438,"Brooklyn","Bushwick","Private room",47,30,0,NULL,347
7788565,"Brooklyn","Bushwick","Private room",47,30,0,NULL,257
7789606,"Brooklyn","Bushwick","Entire home/apt",200,3,0,NULL,0
7789678,"Manhattan","Morningside Heights","Private room",30,1,0,NULL,0
7796446,"Manhattan","Chelsea","Entire home/apt",300,30,0,NULL,0
7798930,"Manhattan","Upper West Side","Entire home/apt",200,1,0,NULL,0
7801023,"Brooklyn","Prospect-Lefferts Gardens","Private room",35,1,0,NULL,0
7801034,"Manhattan","Lower East Side","Entire home/apt",160,4,0,NULL,0
7802198,"Manhattan","Upper East Side","Entire home/apt",150,1,0,NULL,0
7808356,"Manhattan","Upper East Side","Entire home/apt",130,4,0,NULL,0
7808745,"Manhattan","Kips Bay","Private room",70,7,0,NULL,0
7817350,"Manhattan","Upper East Side","Private room",100,1,0,NULL,0
7819706,"Manhattan","East Village","Entire home/apt",150,1,0,NULL,0
7820825,"Manhattan","Harlem","Private room",70,1,0,NULL,0
7826411,"Manhattan","Lower East Side","Private room",100,3,0,NULL,0
7834733,"Brooklyn","Clinton Hill","Private room",69,1,0,NULL,0
7837347,"Manhattan","Morningside Heights","Entire home/apt",180,2,0,NULL,0
7838854,"Manhattan","Upper West Side","Entire home/apt",150,2,0,NULL,0
7842116,"Brooklyn","Borough Park","Private room",55,1,0,NULL,0
7843696,"Manhattan","Gramercy","Private room",79,1,0,NULL,0
7851047,"Manhattan","East Village","Entire home/apt",400,1,0,NULL,0
7851753,"Brooklyn","Fort Greene","Private room",90,1,0,NULL,0
7857040,"Brooklyn","Bedford-Stuyvesant","Private room",36,1,0,NULL,0
7858741,"Manhattan","West Village","Entire home/apt",250,4,0,NULL,0
7861113,"Manhattan","Upper West Side","Entire home/apt",195,1,0,NULL,0
7863289,"Manhattan","Hell's Kitchen","Private room",140,1,0,NULL,0
7869449,"Brooklyn","Bushwick","Private room",50,3,0,NULL,0
7873893,"Manhattan","Financial District","Private room",80,2,0,NULL,0
7886308,"Manhattan","Gramercy","Entire home/apt",300,3,0,NULL,0
7893820,"Brooklyn","Williamsburg","Entire home/apt",220,1,0,NULL,0
7894084,"Manhattan","Upper East Side","Entire home/apt",100,3,0,NULL,0
7895157,"Manhattan","Hell's Kitchen","Entire home/apt",175,3,0,NULL,0
7912525,"Brooklyn","Prospect Heights","Entire home/apt",120,2,0,NULL,0
7913426,"Manhattan","Theater District","Entire home/apt",369,30,0,NULL,364
7919636,"Manhattan","Upper East Side","Private room",100,1,0,NULL,0
7921643,"Brooklyn","Fort Greene","Entire home/apt",225,1,0,NULL,0
7928219,"Brooklyn","Crown Heights","Entire home/apt",115,1,0,NULL,0
7928917,"Manhattan","Chelsea","Entire home/apt",215,1,0,NULL,0
7931059,"Manhattan","Harlem","Private room",75,1,0,NULL,0
7931180,"Brooklyn","Bedford-Stuyvesant","Private room",150,1,0,NULL,0
7933400,"Queens","Long Island City","Private room",89,2,0,NULL,364
7933896,"Manhattan","Two Bridges","Entire home/apt",122,1,0,NULL,0
7953220,"Brooklyn","Prospect Heights","Entire home/apt",164,30,0,NULL,0
7954940,"Manhattan","East Village","Private room",100,2,0,NULL,0
7956149,"Manhattan","Financial District","Entire home/apt",200,1,0,NULL,0
7957339,"Brooklyn","Sheepshead Bay","Entire home/apt",109,1,0,NULL,0
7966153,"Brooklyn","Bay Ridge","Entire home/apt",135,1,0,NULL,0
7966358,"Manhattan","Midtown","Entire home/apt",335,30,0,NULL,201
7966447,"Manhattan","SoHo","Private room",50,1,0,NULL,0
7970110,"Queens","Astoria","Entire home/apt",75,1,0,NULL,0
7970450,"Manhattan","Upper East Side","Private room",110,1,0,NULL,0
7981341,"Manhattan","Chelsea","Shared room",200,1,0,NULL,0
7982304,"Brooklyn","Gowanus","Entire home/apt",150,3,0,NULL,0
7987306,"Brooklyn","Bushwick","Private room",50,2,0,NULL,0
7988491,"Brooklyn","Williamsburg","Entire home/apt",115,7,0,NULL,0
7997433,"Queens","Woodside","Entire home/apt",450,1,0,NULL,341
7999671,"Brooklyn","Midwood","Entire home/apt",65,7,0,NULL,0
8013780,"Manhattan","Gramercy","Private room",65,11,0,NULL,0
8014773,"Queens","Astoria","Private room",90,14,0,NULL,0
8017587,"Manhattan","West Village","Entire home/apt",150,4,0,NULL,0
8029217,"Manhattan","Chelsea","Entire home/apt",500,1,0,NULL,0
8036524,"Manhattan","Murray Hill","Private room",200,1,0,NULL,0
8053024,"Manhattan","Upper East Side","Entire home/apt",150,1,0,NULL,0
8063565,"Brooklyn","Clinton Hill","Entire home/apt",150,7,0,NULL,0
8065705,"Manhattan","Upper West Side","Private room",60,1,0,NULL,0
8067738,"Brooklyn","Bushwick","Private room",90,3,0,NULL,0
8072744,"Brooklyn","East Flatbush","Private room",200,1,0,NULL,0
8078896,"Manhattan","Theater District","Entire home/apt",203,30,0,NULL,365
8083295,"Manhattan","Upper East Side","Entire home/apt",57,7,0,NULL,0
